time_seconds,queue_size
322.7411606,41237
323.7415403,39908
324.7420352,38526
325.7421187,37268
326.7423754,35874
327.7427524,34473
328.742936,33064
329.7429977,31606
330.7431221,30171
331.7434263,28736
332.7436929,27281
333.7441617,25841
334.7444455,24402
335.744742,22943
336.7450919,21485
337.7453604,20005
338.7455667,18529
339.7461429,17042
340.746737,15578
341.7473907,14129
342.7480507,12659
343.7484332,11174
344.7485955,9652
345.7494311,8132
346.7497216,6597
347.7501342,5081
348.7505371,3552
349.7511846,2007
350.7514003,508
