time_seconds,queue_size
280.920712,51381
281.9208757,49964
282.9209983,48526
283.9212696,47142
284.921515,45798
285.9220776,44377
286.9224491,42955
287.9228626,41569
288.9231248,40156
289.923732,38744
290.9242978,37345
291.9247704,35923
292.9251167,34541
293.9253198,33153
294.9254623,31730
295.9255407,30313
296.9256628,28960
297.9263747,27541
298.9273171,26139
299.9283324,24692
300.9289098,23289
301.9294744,21897
302.9299142,20559
303.9302263,19266
304.9311101,17878
305.9314457,16507
306.9318585,15128
307.9320958,13681
308.9328684,12276
309.9329576,10884
310.9334922,9467
311.9345737,8060
312.9348215,6643
313.935074,5265
314.9355417,3870
315.9362929,2530
316.9370393,1168
