time_seconds,queue_size
270.7147172,103027
271.7153991,101655
272.715788,100264
273.7161579,98825
274.7162898,97419
275.7168891,96121
276.7172562,94908
277.7175228,93564
278.7208394,92206
279.7235334,90888
280.7236899,89528
281.7240599,88142
282.7246367,86730
283.7253073,85311
284.7259902,83911
285.7264781,82530
286.7267997,81120
287.7296563,79722
288.729948,78301
289.7302287,76892
290.7303715,75459
291.7308398,74029
292.7312789,72648
293.7316155,71225
294.7321924,69826
295.7324082,68444
296.7330486,67033
297.7331754,65628
298.733463,64247
299.7336962,62851
300.7338258,61426
301.737878,59990
302.73832,58527
303.7385222,57142
304.7388745,55737
305.7395106,54334
306.739902,52879
307.7401483,51506
308.7403378,50113
309.7407468,48689
310.7414585,47256
311.741586,45855
312.7420021,44453
313.7421273,43074
314.7425342,41711
315.7427123,40354
316.7430794,38990
317.7432522,37570
318.7447944,36124
319.7449287,34691
320.7450829,33267
321.7457339,31859
322.7463217,30494
323.7466279,29106
324.7470292,27718
325.7471373,26428
326.7473114,25034
327.7477299,23625
328.747818,22191
329.7479701,20739
330.7485289,19281
331.7497736,17843
332.7498868,16435
333.7502026,14965
334.750652,13507
335.7507656,12081
336.7511918,10615
337.7513772,9154
338.7514551,7651
339.7517046,6149
340.7519386,4699
341.7521979,3213
342.7526416,1710
343.7532014,230
