time_seconds,queue_size
290.7188985,150744
291.719272,149302
292.7249672,147884
293.7251185,146485
294.7257916,145098
295.7260493,143696
296.7265495,142268
297.7267186,140836
298.7272405,139414
299.7278058,137973
300.7281577,136545
301.7286686,135158
302.7288393,133765
303.7295442,132441
304.7300743,131046
305.7302658,129629
306.7306555,128208
307.7310621,126801
308.7319265,125374
309.732217,123948
310.7322817,122551
311.7326233,121170
312.7332722,119737
313.7336729,118316
314.7341555,116870
315.7344417,115484
316.7348238,114090
317.7350103,112677
318.7356103,111234
319.73593,109819
320.7366228,108356
321.7370325,106964
322.7376895,105607
323.7381795,104197
324.740064,102828
325.7405961,101494
326.7417574,100075
327.7418532,98689
328.7422818,97260
329.742991,95805
330.7430441,94369
331.7434447,92917
332.7441001,91479
333.7443233,90022
334.7444662,88514
335.744715,87038
336.7449307,85560
337.7458869,84074
338.7463921,82567
339.746565,81057
340.7467435,79556
341.7480144,78088
342.7482951,76590
343.7488063,75108
344.7490507,73575
345.7502437,72034
346.750709,70490
347.7508511,68940
348.750929,67409
349.7513695,65857
350.7516701,64281
351.752262,62680
352.7525742,61086
353.7529665,59488
354.7536843,57850
355.75385,56260
356.7541046,54658
357.7546289,53081
358.7551437,51461
359.7552117,49830
360.7553264,48159
361.7557863,46494
362.7562842,44826
363.7567156,43179
364.7572015,41517
365.75801739999997,39973
366.7585829,38385
367.7591592,36706
368.7593354,34943
369.7597911,33217
370.7600503,31415
371.7602589,29542
372.7605617,27687
373.7610302,25714
374.7613706,23458
375.7619857,21205
376.7624168,18971
377.7625665,16717
378.7628302,14469
379.7632021,12349
380.7637226,10112
381.763793,7912
382.7639599,5679
383.7640077,3383
384.7642943,1076
