time_seconds,queue_size
203.686036,242541
204.6861225,241141
205.6862919,239741
206.686415,238329
207.6870005,236902
208.6870541,235458
209.687485,233981
210.6877264,232510
211.6883184,231032
212.6889157,229643
213.6893839,228180
214.6899323,226667
215.6900962,225169
216.6902463,223637
217.6906723,222139
218.6909734,220623
219.6911121,219134
220.692199,217647
221.6925683,216175
222.6929319,214802
223.693647,213381
224.694149,211995
225.6945985,210593
226.6947773,209320
227.6951872,208084
228.6953258,206773
229.6957478,205353
230.6961624,203924
231.6965457,202513
232.6969876,201101
233.6970987,199692
234.6983956,198268
235.6991099,196874
236.6991985,195431
237.7007607,194020
238.7008265,192580
239.701206,191222
240.7015765,189828
241.7018833,188411
242.7021209,186955
243.702541,185577
244.7031278,184186
245.7037437,182789
246.7042241,181373
247.7043819,179963
248.7045361,178590
249.7050841,177186
250.7053168,175788
251.7058646,174401
252.7062326,173023
253.7067231,171638
254.7072776,170223
255.707583,168834
256.7082641,167497
257.7083675,166091
258.7087358,164705
259.7088641,163368
260.7135639,162016
261.7138014,160736
262.7141947,159397
263.7146194,157975
264.7149776,156581
265.7150767,155256
266.7159795,153881
267.7165627,152544
268.71664,151157
269.7169175,149825
270.7170349,148445
271.7175749,147095
272.7177092,145728
273.7178008,144341
274.7180021,142977
275.7182623,141668
276.7191575,140395
277.7194314,139122
278.7200338,137805
279.7204871,136510
280.7207114,135165
281.7212357,133767
282.7214065,132347
283.7218582,130937
284.7222981,129604
285.7223865,128204
286.722605,126810
287.7263426,125451
288.7272386,124075
289.7274254,122689
290.7276223,121314
291.727992,119918
292.728466,118534
293.7290646,117142
294.7291457,115742
295.7295358,114353
296.7299715,113011
297.7304978,111657
298.7307664,110293
299.730918,108946
300.7315989,107536
301.7318913,106143
302.7321266,104789
303.7327574,103536
304.7332198,102171
305.7336611,100828
306.7374369,99442
307.7379499,98016
308.7380219,96651
309.7383371,95264
310.7385409,93922
311.7389683,92503
312.7394202,91109
313.7394738,89769
314.739989,88370
315.7402037,86989
316.740704,85586
317.7416184,84167
318.7421057,82745
319.742161,81364
320.7428648,79943
321.743169,78611
322.7436119,77285
323.7440724,75902
324.7443507,74573
325.7445193,73231
326.7449757,71924
327.7457134,70553
328.7460576,69188
329.7464067,67735
330.7475028,66341
331.7477082,64907
332.7480363,63474
333.7484763,62030
334.7488307,60581
335.7494354,59157
336.7501492,57686
337.7505721,56210
338.7511706,54753
339.7516001,53265
340.751764,51777
341.7522207,50290
342.7523237,48810
343.7528977,47324
344.7529788,45819
345.7533759,44292
346.7538975,42737
347.7542679,41244
348.7546632,39774
349.7550408,38255
350.7558811,36752
351.7563477,35226
352.7568172,33657
353.7573429,32050
354.7575014,30486
355.7580082,28913
356.7585915,27332
357.7586637,25779
358.759044,24191
359.7593155,22585
360.7593995,20910
361.7598082,19262
362.7599595,17623
363.7603222,15962
364.7605994,14358
365.7609424,12792
366.7614746,11226
367.7617838,9551
368.7619026,7755
369.7621573,6071
370.7622527,4315
371.7624849,2419
372.7628676,518
